Distance,Time_sec,SteerAngle_[deg],SteerVelo_[deg/s],AccelPedalPosition_[-],AccelPedalSpeed
2500.42993,166.6953287,-2.599169,-0.572212,12.130269,0.9749
2500.63013,166.7086753,-2.602535,-0.336606,12.140018,1.2485
2500.84013,166.7226753,-2.602468,0.006692,12.152503,0.904
2501.05003,166.7366687,-2.598933,0.353488,12.161543,0.2543
2501.25003,166.750002,-2.59297,0.596282,12.164086,-0.3475
2501.45993,166.7639953,-2.586382,0.658799,12.160611,-0.6227
2501.65993,166.7773287,-2.581165,0.521737,12.154384,-0.4506
2501.87013,166.791342,-2.578862,0.230333,12.149878,0.0966
2502.07003,166.8046687,-2.580073,-0.121108,12.150844,0.7728
2502.28003,166.8186687,-2.584308,-0.42353,12.158572,1.2282
2502.48003,166.832002,-2.590233,-0.592465,12.170854,1.1172
2502.68993,166.8459953,-2.596187,-0.59539,12.182026,0.2225
2502.89013,166.859342,-2.600752,-0.456582,12.184251,-1.4458
2503.09013,166.8726753,-2.603159,-0.240683,12.169793,-3.6106
2503.30003,166.8866687,-2.603411,-0.025146,12.133687,-5.7812
2503.50003,166.900002,-2.602147,0.126319,12.075875,-7.394
2503.70993,166.9139953,-2.600339,0.180865,12.001935,-8.0035
2503.90993,166.9273287,-2.598925,0.14134,11.9219,-7.4419
2504.12013,166.941342,-2.598521,0.040426,11.847481,-5.8797
2504.32003,166.9546687,-2.599243,-0.07216,11.788684,-3.7566
2504.53003,166.9686687,-2.600697,-0.145463,11.751118,-1.6165
2504.73003,166.982002,-2.602125,-0.142809,11.734953,0.0757
2504.93993,166.9959953,-2.602669,-0.054323,11.73571,1.0635
2505.14013,167.009342,-2.601706,0.096239,11.746345,1.3338
2505.34013,167.0226753,-2.599176,0.253035,11.759683,1.0663
2505.55003,167.0366687,-2.595776,0.339971,11.770346,0.533
2505.75003,167.050002,-2.592953,0.282328,11.775676,-0.0051
2505.95993,167.0639953,-2.592614,0.033868,11.775625,-0.3717
2506.15993,167.0773287,-2.596605,-0.399074,11.771908,-0.5005
2506.37013,167.091342,-2.606076,-0.947075,11.766903,-0.4225
2506.57003,167.1046687,-2.620966,-1.489071,11.762678,-0.2251
2506.77003,167.118002,-2.639832,-1.886506,11.760427,-0.0082
2506.98003,167.132002,-2.660132,-2.030006,11.760345,0.1504
2507.17993,167.1453287,-2.678929,-1.879698,11.761849,0.2132
2507.39013,167.159342,-2.693733,-1.480458,11.763981,0.1825
2507.59013,167.1726753,-2.703177,-0.944419,11.765806,0.0895
2507.79003,167.186002,-2.707269,-0.409122,11.766701,-0.0214
2508.00003,167.200002,-2.707175,0.009402,11.766487,-0.1075
2508.19993,167.2133287,-2.704681,0.249402,11.765412,-0.1396
2508.40013,167.2266753,-2.70156,0.312016,11.764016,-0.107
2508.61013,167.2406753,-2.699089,0.247145,11.762946,-0.021
2508.81003,167.254002,-2.697827,0.126191,11.762736,0.089
2509.01003,167.2673353,-2.697689,0.013766,11.763626,0.1807
2509.21993,167.2813287,-2.698208,-0.051905,11.765433,0.2101
2509.41993,167.294662,-2.69886,-0.065121,11.767534,0.1469
2509.62013,167.3080087,-2.699319,-0.045955,11.769003,-0.0105
2509.83003,167.322002,-2.699571,-0.025152,11.768898,-0.2243
2510.03003,167.3353353,-2.699841,-0.027082,11.766655,-0.4174
2510.23003,167.3486687,-2.700412,-0.057063,11.762481,-0.4917
2510.43993,167.362662,-2.701388,-0.097553,11.757564,-0.3614
2510.64013,167.3760087,-2.702537,-0.11489,11.75395,0.0023
2510.84013,167.389342,-2.703285,-0.074853,11.753973,0.5329
2511.05003,167.4033353,-2.702907,0.037825,11.759302,1.0551
2511.25003,167.4166687,-2.700875,0.203161,11.769853,1.3118
2511.44993,167.4299953,-2.697273,0.36026,11.782971,1.0363
2511.65993,167.4439953,-2.693098,0.417431,11.793334,0.0536
2511.86013,167.457342,-2.690316,0.278186,11.79387,-1.6208
2512.06003,167.4706687,-2.691551,-0.123422,11.777662,-3.7332
2512.26003,167.484002,-2.699456,-0.790521,11.74033,-5.8273
2512.46993,167.4979953,-2.715942,-1.648662,11.682057,-7.372
2512.66993,167.5113287,-2.741528,-2.55856,11.608337,-7.941
2512.87013,167.5246753,-2.775083,-3.355507,11.528927,-7.3713
2513.08003,167.5386687,-2.814099,-3.901633,11.455214,-5.8264
2513.28003,167.552002,-2.855392,-4.129216,11.39695,-3.7331
2513.48003,167.5653353,-2.895955,-4.056304,11.359619,-1.6221
2513.67993,167.578662,-2.933644,-3.768912,11.343398,0.0506
2513.88013,167.5920087,-2.967442,-3.37977,11.343904,1.0325
2514.09013,167.6060087,-2.997273,-2.983134,11.354229,1.3087
2514.29003,167.6193353,-3.023521,-2.624837,11.367316,1.0547
2514.49003,167.6326687,-3.046506,-2.298511,11.377863,0.5368
2514.68993,167.6459953,-3.066173,-1.966698,11.383231,0.0105
2514.90013,167.6600087,-3.082114,-1.594063,11.383336,-0.3506
2515.10013,167.673342,-3.093859,-1.174474,11.37983,-0.4825
2515.30003,167.6866687,-3.101244,-0.738528,11.375005,-0.4149
2515.50003,167.700002,-3.104647,-0.340255,11.370856,-0.2324
2515.69993,167.7133287,-3.104977,-0.033011,11.368532,-0.0305
2515.90993,167.7273287,-3.103457,0.151976,11.368227,0.1193
2516.11013,167.7406753,-3.101305,0.21522,11.36942,0.1843
2516.31003,167.754002,-3.099454,0.185098,11.371263,0.1696
2516.51003,167.7673353,-3.098405,0.104839,11.372959,0.1044
2516.70993,167.780662,-3.098233,0.017192,11.374003,0.0254
2516.91993,167.794662,-3.098707,-0.047317,11.374257,-0.0375
2517.12013,167.8080087,-3.099461,-0.075476,11.373882,-0.0691
2517.32003,167.8213353,-3.10016,-0.069881,11.373191,-0.0685
2517.52003,167.8346687,-3.100591,-0.043089,11.372506,-0.0461
2517.71993,167.8479953,-3.100696,-0.010498,11.372045,-0.0156
2517.91993,167.8613287,-3.100541,0.015463,11.371889,0.0106
2518.12013,167.8746753,-3.100257,0.028391,11.371995,0.0252
2518.33003,167.8886687,-3.099977,0.02809,11.372247,0.0273
2518.53003,167.902002,-3.099789,0.018718,11.37252,0.0199
2518.73003,167.9153353,-3.099728,0.006097,11.372719,0.0083
2518.92993,167.928662,-3.099775,-0.00467,11.372802,-0.0024
2519.13013,167.9420087,-3.099881,-0.010629,11.372778,-0.009
2519.33003,167.9553353,-3.099994,-0.011271,11.372688,-0.0107
2519.53003,167.9686687,-3.100074,-0.007963,11.372581,-0.0084
2519.73003,167.982002,-3.100103,-0.002956,11.372497,-0.0041
2519.93993,167.9959953,-3.100087,0.001591,11.372456,0.0001
2520.14013,168.009342,-3.100045,0.004264,11.372457,0.0031
2520.34013,168.0226753,-3.099998,0.004637,11.372488,0.0042
2520.54003,168.036002,-3.099967,0.00314,11.37253,0.0035
2520.74003,168.0493353,-3.09996,0.00073,11.372565,0.002
2520.93993,168.062662,-3.099975,-0.001516,11.372585,0.0003
2521.14013,168.0760087,-3.100002,-0.002737,11.372588,-0.001
2521.34013,168.089342,-3.100027,-0.002514,11.372578,-0.0015
2521.54003,168.1026687,-3.100037,-0.000957,11.372563,-0.0015
2521.74003,168.116002,-3.100024,0.001329,11.372548,-0.0011
2521.93993,168.1293287,-3.09999,0.003408,11.372537,-0.0004
2522.15013,168.143342,-3.099947,0.004279,11.372533,1.00E-04
2522.35013,168.1566753,-3.099915,0.003216,11.372534,0.0005
2522.55003,168.170002,-3.099913,0.000114,11.372539,0.0007
2522.75003,168.1833353,-3.099956,-0.004283,11.372546,0.0008
2522.94993,168.196662,-3.10004,-0.008394,11.372554,0.0007
2523.15013,168.2100087,-3.100142,-0.010172,11.372561,0.0005
2523.35013,168.223342,-3.10022,-0.007815,11.372566,1.00E-04
2523.55003,168.2366687,-3.100227,-0.000681,11.372567,-0.0004
2523.75003,168.250002,-3.100128,0.009928,11.372563,-0.0011
2523.94993,168.2633287,-3.099923,0.020511,11.372552,-0.0015
2524.15013,168.2766753,-3.099663,0.025999,11.372537,-0.0015
2524.35013,168.2900087,-3.099449,0.021379,11.372522,-0.001
2524.55003,168.3033353,-3.099408,0.004023,11.372512,0.0003
2524.75003,168.3166687,-3.099648,-0.023996,11.372515,0.002
2524.94993,168.3299953,-3.100195,-0.054604,11.372535,0.0035
2525.15013,168.343342,-3.100938,-0.074341,11.37257,0.0041
2525.35013,168.3566753,-3.10161,-0.067243,11.372611,0.0031
2525.55003,168.370002,-3.101805,-0.01942,11.372642,0.0002
2525.75003,168.3833353,-3.101042,0.0763,11.372644,-0.0041
2525.94993,168.396662,-3.098864,0.217772,11.372603,-0.0083
2526.15013,168.4100087,-3.094917,0.394651,11.37252,-0.0107
2526.35013,168.423342,-3.088987,0.59307,11.372413,-0.0091
2526.55003,168.4366687,-3.080976,0.801101,11.372322,-0.0024
2526.75003,168.450002,-3.070872,1.010374,11.372298,0.0083
2526.94993,168.4633287,-3.058768,1.210417,11.372381,0.0198
2527.14013,168.4760087,-3.044992,1.377554,11.372579,0.0272
2527.34013,168.489342,-3.030327,1.466564,11.372851,0.0253
2527.54003,168.5026687,-3.016176,1.415096,11.373104,0.0107
2527.74003,168.516002,-3.004529,1.164627,11.373211,-0.0155
2527.93993,168.5293287,-2.99762,0.690947,11.373056,-0.0458
2528.14013,168.5426753,-2.997326,0.029355,11.372598,-0.0685
2528.34013,168.5560087,-3.004525,-0.719839,11.371913,-0.0691
2528.54003,168.5693353,-3.018645,-1.411992,11.371222,-0.0378
2528.74003,168.5826687,-3.037647,-1.90028,11.370844,0.025
2528.93993,168.5959953,-3.05849,-2.084292,11.371094,0.104
2529.14013,168.609342,-3.077939,-1.944899,11.372134,0.1692
2529.34013,168.6226753,-3.09343,-1.549105,11.373826,0.1843
2529.54003,168.636002,-3.103649,-1.021903,11.375669,0.1199
2529.73003,168.6486687,-3.108632,-0.498297,11.376868,-0.0295
2529.92993,168.6619953,-3.109411,-0.077858,11.376573,-0.2312
2530.13013,168.675342,-3.107423,0.198827,11.374261,-0.4139
2530.33003,168.6886687,-3.103975,0.3448,11.370122,-0.4823
2530.53003,168.702002,-3.099981,0.399404,11.365299,-0.3518
2530.73003,168.7153353,-3.096032,0.394895,11.361781,0.0082
2530.92993,168.728662,-3.092693,0.333906,11.361863,0.5335
2531.12013,168.741342,-3.090808,0.188456,11.367198,1.0519
2531.32003,168.7546687,-3.0916,-0.079235,11.377717,1.3078
2531.52003,168.768002,-3.096444,-0.484339,11.390795,1.0346
2531.71993,168.7813287,-3.106363,-0.991943,11.401141,0.0564
2531.91993,168.794662,-3.121466,-1.510308,11.401705,-1.6142
2532.12013,168.8080087,-3.140587,-1.912071,11.385563,-3.7252
2532.32003,168.8213353,-3.161359,-2.077159,11.348311,-5.8227
2532.51003,168.834002,-3.180752,-1.939298,11.290084,-7.3751
2532.70993,168.8473287,-3.195902,-1.515014,11.216333,-7.954
2532.90993,168.860662,-3.204928,-0.902641,11.136793,-7.3922
2533.11013,168.8740087,-3.207464,-0.253616,11.062871,-5.8483
2533.31003,168.8873353,-3.204761,0.270359,11.004388,-3.7458
2533.50003,168.900002,-3.199376,0.538497,10.96693,-1.6152
2533.69993,168.9133287,-3.194578,0.479742,10.950778,0.0827
2533.90013,168.9266753,-3.193627,0.095097,10.951605,1.0859
2534.10013,168.9400087,-3.199091,-0.546385,10.962464,1.3678
2534.30003,168.9533353,-3.212352,-1.326074,10.976142,1.0941
2534.49003,168.966002,-3.233404,-2.105199,10.987083,0.5292
2534.68993,168.9793287,-3.26099,-2.758632,10.992375,-0.0611
2534.89013,168.9926753,-3.293022,-3.203135,10.991764,-0.4814
2535.09013,169.0060087,-3.327125,-3.410321,10.98695,-0.637
2535.29003,169.0193353,-3.361127,-3.400204,10.98058,-0.5315
2535.48003,169.032002,-3.393326,-3.219898,10.975265,-0.2392
2535.67993,169.0453287,-3.422514,-2.918842,10.972873,0.1246
2535.88013,169.0586753,-3.447844,-2.532943,10.974119,0.4354
2536.08003,169.072002,-3.468686,-2.084275,10.978473,0.5835
2536.27003,169.0846687,-3.484616,-1.592972,10.984308,0.4985
2536.46993,169.0979953,-3.495517,-1.090084,10.989293,0.1709
2536.66993,169.1113287,-3.501723,-0.620592,10.991002,-0.3292
2536.87013,169.1246753,-3.504061,-0.233847,10.98771,-0.8473
2537.06003,169.1373353,-3.503737,0.032441,10.979237,-1.1635
2537.26003,169.1506687,-3.502083,0.165373,10.967602,-1.0424
2537.45993,169.1639953,-3.500274,0.180888,10.957178,-0.3037
2537.65013,169.1766753,-3.499096,0.117818,10.954141,1.1048
2537.85013,169.1900087,-3.498843,0.025339,10.965189,3.0667
2538.05003,169.2033353,-3.499355,-0.051229,10.995856,5.3185
2538.25003,169.2166687,-3.500175,-0.081984,11.049041,7.5363
2538.43993,169.2293287,-3.500763,-0.058811,11.124404,9.4658
2538.64013,169.2426753,-3.50072,0.004311,11.219062,11.0311
2538.84013,169.2560087,-3.499952,0.076752,11.329373,12.3656
2539.03003,169.2686687,-3.498739,0.121335,11.453029,13.7369
2539.23003,169.282002,-3.497666,0.107272,11.590398,15.3907
2539.42993,169.2953287,-3.497434,0.02321,11.744305,17.3891
2539.62013,169.3080087,-3.498567,-0.113325,11.918196,19.5262
2539.82003,169.3213353,-3.501109,-0.254164,12.113458,21.3735
2540.02003,169.3346687,-3.504404,-0.3295,12.327193,22.4462
2540.20993,169.3473287,-3.507083,-0.267863,12.551655,22.4176
2540.40993,169.360662,-3.507311,-0.022868,12.775831,21.2781
2540.61013,169.3740087,-3.503292,0.401977,12.988612,19.3644
2540.80003,169.3866687,-3.493877,0.941437,13.182256,17.2436
2541.00003,169.400002,-3.479092,1.478481,13.354692,15.5102
2541.19993,169.4133287,-3.460322,1.877084,13.509794,14.585
2541.39013,169.4260087,-3.440042,2.027999,13.655644,14.5882
2541.59013,169.439342,-3.421153,1.888817,13.801526,15.3195
2541.79003,169.4526687,-3.406156,1.499756,13.954721,16.3275
2541.98003,169.4653353,-3.396481,0.967532,14.117996,17.0402
2542.17993,169.478662,-3.392225,0.425517,14.288398,16.9257
2542.37013,169.491342,-3.392336,-0.011025,14.457655,15.6508
2542.57003,169.5046687,-3.395098,-0.276196,14.614163,13.1924
2542.77003,169.518002,-3.398718,-0.362057,14.746087,9.8603
2542.95993,169.530662,-3.401785,-0.306636,14.84469,6.2077
2543.15993,169.5439953,-3.403494,-0.170914,14.906767,2.8578
2543.35013,169.5566753,-3.403653,-0.015927,14.935345,0.3133
2543.55003,169.570002,-3.402531,0.112241,14.938478,-1.1779
2543.75003,169.5833353,-3.400658,0.187258,14.926699,-1.6564
2543.93993,169.5959953,-3.39866,0.199759,14.910135,-1.3875
2544.14013,169.609342,-3.39714,0.152008,14.89626,-0.7395
2544.33003,169.622002,-3.396595,0.054538,14.888865,-0.0587
2544.53003,169.6353353,-3.39733,-0.073524,14.888278,0.4207
2544.71993,169.6479953,-3.399351,-0.20211,14.892485,0.6072
2544.91993,169.6613287,-3.40225,-0.289893,14.898557,0.5341
2545.11013,169.6740087,-3.40515,-0.290008,14.903898,0.3077
2545.31003,169.6873353,-3.406781,-0.163113,14.906975,0.0504
2545.51003,169.7006687,-3.405728,0.105353,14.907479,-0.1444
2545.69993,169.7133287,-3.400817,0.491104,14.906035,-0.2324
2545.90013,169.7266753,-3.391527,0.929004,14.903711,-0.218
2546.09013,169.739342,-3.378239,1.328813,14.901531,-0.1376
2546.29003,169.7526687,-3.362175,1.606376,14.900155,-0.0376
2546.48003,169.7653353,-3.344994,1.718065,14.899779,0.0437
2546.67993,169.778662,-3.328188,1.680579,14.900216,0.086
2546.87013,169.791342,-3.312563,1.562511,14.901076,0.0877
2547.07003,169.8046687,-3.298073,1.449,14.901953,0.0613
2547.26003,169.8173353,-3.284096,1.397724,14.902566,0.0241
2547.45993,169.830662,-3.26998,1.41163,14.902807,-0.0088
2547.65013,169.843342,-3.255533,1.44472,14.902719,-0.0285
2547.85013,169.8566753,-3.241162,1.437051,14.902434,-0.0336
2548.04003,169.8693353,-3.227595,1.356688,14.902098,-0.0279
2548.24003,169.8826687,-3.215375,1.221993,14.901819,-0.0172
2548.42993,169.8953287,-3.204469,1.090662,14.901647,-0.0062
2548.63013,169.9086753,-3.194232,1.023645,14.901585,0.0026
2548.82003,169.9213353,-3.183752,1.048014,14.901611,0.0089
2549.02003,169.9346687,-3.172324,1.14285,14.9017,0.0143
2549.20993,169.9473287,-3.159751,1.25726,14.901843,0.019
2549.40993,169.960662,-3.146261,1.348974,14.902033,0.0216
2549.60013,169.973342,-3.13208,1.418078,14.902249,0.0195
2549.80003,169.9866687,-3.116958,1.512213,14.902444,0.0098
2549.99003,169.9993353,-3.099987,1.69709,14.902542,-0.0086
2550.17993,170.0119953,-3.079901,2.008671,14.902456,-0.0323
2550.38013,170.025342,-3.055742,2.415823,14.902133,-0.0534
2550.57003,170.038002,-3.027576,2.816686,14.901599,-0.0605
2550.77003,170.0513353,-2.996847,3.072829,14.900994,-0.0436
2550.95993,170.0639953,-2.966195,3.065197,14.900558,0.0007
2551.15993,170.0773287,-2.938738,2.745766,14.900565,0.0647
2551.35013,170.0900087,-2.91712,2.161731,14.901212,0.1272
2551.55003,170.1033353,-2.902704,1.441675,14.902484,0.1586
2551.74003,170.116002,-2.895209,0.74947,14.90407,0.1299
2551.92993,170.128662,-2.892957,0.225161,14.905369,0.0277
2552.13013,170.1420087,-2.89359,-0.063267,14.905646,-0.1326
2552.32003,170.1546687,-2.894982,-0.139206,14.90432,-0.3008
2552.52003,170.168002,-2.896008,-0.102592,14.901312,-0.3996
2552.70993,170.180662,-2.896896,-0.088786,14.897316,-0.3485
2552.90993,170.1939953,-2.899072,-0.217606,14.893831,-0.1006
2553.10013,170.2066753,-2.904581,-0.550946,14.892825,0.3176
2553.29003,170.2193353,-2.915312,-1.073042,14.896001,0.781
2553.49003,170.2326687,-2.932296,-1.698469,14.903811,1.0677
2553.67993,170.2453287,-2.955319,-2.302272,14.914488,0.9
2553.88013,170.2586753,-2.982907,-2.758746,14.923488,0.0182
2554.07003,170.2713353,-3.012651,-2.974433,14.92367,-1.7329
2554.26003,170.284002,-3.04172,-2.906936,14.906341,-4.3329
2554.45993,170.2973287,-3.06741,-2.568966,14.863012,-7.5596
2554.65013,170.3100087,-3.087619,-2.020946,14.787416,-11.0202
2554.84013,170.3226753,-3.101174,-1.355455,14.677214,-14.231
2555.04003,170.336002,-3.107944,-0.676956,14.534904,-16.7239
2555.23003,170.3486687,-3.108765,-0.082106,14.367665,-18.1566
2555.42993,170.3619953,-3.105227,0.353745,14.186099,-18.4039
2555.62013,170.3746753,-3.099409,0.581773,14.00206,-17.6079
2555.81003,170.3873353,-3.093612,0.579735,13.825981,-16.1585
2556.01003,170.4006687,-3.090087,0.352472,13.664396,-14.5881
2556.19993,170.4133287,-3.090728,-0.064074,13.518515,-13.3999
2556.39013,170.4260087,-3.096709,-0.598136,13.384516,-12.8865
2556.59013,170.439342,-3.108156,-1.144609,13.255651,-13.0235
2556.78003,170.452002,-3.123982,-1.582672,13.125416,-13.4996
2556.96993,170.464662,-3.142078,-1.809578,12.99042,-13.8835
2557.16993,170.4779953,-3.159881,-1.780278,12.851585,-13.847
2557.36013,170.4906753,-3.175217,-1.53357,12.713115,-13.338
2557.55003,170.5033353,-3.187083,-1.186616,12.579735,-12.6076
2557.75003,170.5166687,-3.196018,-0.893503,12.453659,-12.0796
2557.93993,170.5293287,-3.203848,-0.782979,12.332863,-12.1179
2558.13013,170.5420087,-3.212883,-0.903541,12.211684,-12.8018
2558.33003,170.5553353,-3.224904,-1.202153,12.083666,-13.8191
2558.52003,170.568002,-3.240376,-1.54711,11.945475,-14.5416
2558.70993,170.580662,-3.258218,-1.784199,11.800059,-14.2715
2558.90993,170.5939953,-3.276212,-1.799481,11.657344,-12.5558
2559.10013,170.6066753,-3.291814,-1.560124,11.531786,-9.4319
2559.29003,170.6193353,-3.302992,-1.117832,11.437467,-5.4883
2559.48003,170.632002,-3.308784,-0.579226,11.382584,-1.7149
2559.67993,170.6453287,-3.309403,-0.061857,11.365435,0.8032
2559.87013,170.6580087,-3.305966,0.34369,11.373467,1.232
2560.06003,170.6706687,-3.30003,0.593567,11.385787,-0.7424
2560.26003,170.684002,-3.293116,0.69142,11.378363,-4.8067
2560.44993,170.696662,-3.286352,0.676424,11.330296,-10.1079
2560.64013,170.709342,-3.280293,0.605839,11.229217,-15.5036
2560.83003,170.722002,-3.274929,0.536399,11.074181,-19.8921
2561.03003,170.7353353,-3.269865,0.50646,10.87526,-22.5135
2561.21993,170.7479953,-3.264645,0.521997,10.650125,-23.1182
2561.40993,170.760662,-3.259121,0.552409,10.418943,-21.9584
2561.61013,170.7740087,-3.253704,0.541704,10.199359,-19.6281
2561.80003,170.7866687,-3.249358,0.434528,10.003078,-16.8358
2561.99003,170.7993353,-3.247284,0.20743,9.83472,-14.2052
2562.17993,170.8119953,-3.248388,-0.110397,9.692668,-12.1588
2562.38013,170.825342,-3.252795,-0.440726,9.57108,-10.8854
2562.57003,170.838002,-3.25966,-0.686508,9.462226,-10.3666
2562.76003,170.8506687,-3.267414,-0.775395,9.35856,-10.4365
2562.94993,170.8633287,-3.274356,-0.694121,9.254195,-10.8641
2563.14013,170.8760087,-3.279307,-0.495183,9.145554,-11.4442
2563.34013,170.889342,-3.282032,-0.272412,9.031112,-12.0718
2563.53003,170.902002,-3.283222,-0.119094,8.910394,-12.7699
2563.71993,170.914662,-3.284131,-0.090827,8.782695,-13.6602
2563.90993,170.9273287,-3.286028,-0.189707,8.646093,-14.8866
2564.11013,170.9406753,-3.289747,-0.371912,8.497227,-16.5275
2564.30003,170.9533353,-3.295434,-0.568727,8.331952,-18.5332
2564.49003,170.966002,-3.302527,-0.709269,8.14662,-20.7122
2564.67993,170.978662,-3.309916,-0.738951,7.939498,-22.7706
2564.87013,170.991342,-3.316246,-0.632994,7.711792,-24.3842
2565.07003,171.0046687,-3.320291,-0.404434,7.46795,-25.2795
2565.26003,171.0173353,-3.321323,-0.10324,7.215155,-25.2947
2565.44993,171.0299953,-3.319351,0.197228,6.962208,-24.4121
2565.64013,171.0426753,-3.315103,0.424778,6.718087,-22.7585
2565.83003,171.0553353,-3.30976,0.534292,6.490502,-20.5838
2566.02003,171.068002,-3.304539,0.522059,6.284664,-18.2173
2566.21993,171.0813287,-3.300327,0.421272,6.102491,-16.0001
2566.40993,171.0939953,-3.297506,0.282108,5.94249,-14.2044
2566.60013,171.1066753,-3.296028,0.147722,5.800446,-12.9814
2566.79003,171.1193353,-3.295646,0.038271,5.670632,-12.3779
2566.98003,171.132002,-3.296149,-0.050284,5.546853,-12.427
2567.16993,171.144662,-3.297483,-0.13348,5.422583,-13.2636
2567.36013,171.157342,-3.299674,-0.219075,5.289947,-15.1797
2567.56003,171.1706687,-3.302588,-0.291368,5.13815,-18.5695
2567.75003,171.1833353,-3.305668,-0.307979,4.952455,-23.7651
2567.93993,171.1959953,-3.307796,-0.212833,4.714804,-30.8186
2568.13013,171.2086753,-3.307415,0.038102,4.406618,-39.312
2568.32003,171.2213353,-3.30293,0.448479,4.013498,-48.2657
2568.51003,171.234002,-3.293288,0.964214,3.530841,-56.2125
2568.69993,171.246662,-3.278504,1.478369,2.968716,-61.4628
2568.89013,171.259342,-3.259894,1.860989,2.354088,-62.5345
2569.09013,171.2726753,-3.239851,2.004381,1.728743,-58.6274
2569.28003,171.2853353,-3.221205,1.864591,1.142469,-49.974
2569.46993,171.2979953,-3.206411,1.479339,0.642729,-37.8925
2569.65993,171.310662,-3.196875,0.953619,0.263804,-24.4815
2569.85013,171.323342,-3.192671,0.420402,0.018989,-12.0371
2570.04003,171.336002,-3.19272,-0.004848,-0.101382,-2.4112
2570.23003,171.3486687,-3.195289,-0.256894,-0.125494,3.4461
2570.41993,171.3613287,-3.198595,-0.330598,-0.091033,5.6119
2570.61013,171.3740087,-3.201285,-0.26908,-0.034914,4.9803
2570.80003,171.3866687,-3.202678,-0.13922,0.014889,2.8452
2570.99003,171.3993353,-3.202736,-0.005822,0.043341,0.4555
2571.17993,171.4119953,-3.201868,0.086758,0.047896,-1.3098
2571.37013,171.4246753,-3.200652,0.121579,0.034798,-2.0739
2571.56003,171.4373353,-3.199596,0.10565,0.014059,-1.9083
2571.76003,171.4506687,-3.198995,0.060108,-0.005024,-1.1629
2571.94993,171.4633287,-3.198905,0.00901,-0.016653,-0.2647
2572.14013,171.4760087,-3.199198,-0.02931,-0.0193,0.4447
2572.33003,171.4886687,-3.199661,-0.046363,-0.014853,0.7919
2572.52003,171.5013353,-3.200093,-0.043178,-0.006934,0.7752
2572.70993,171.5139953,-3.200363,-0.027012,0.000818,0.5121
2572.90013,171.5266753,-3.200434,-0.007076,0.005939,0.1635
2573.09013,171.539342,-3.200344,0.009052,0.007574,-0.1313
2573.28003,171.552002,-3.20017,0.017365,0.006261,-0.2932
2573.46993,171.564662,-3.199994,0.017605,0.003329,-0.3107
2573.65013,171.5766753,-3.199872,0.012178,0.000222,-0.2224
2573.84013,171.589342,-3.199827,0.004538,-0.002002,-0.0894
2574.03003,171.602002,-3.199849,-0.002251,-0.002896,0.0317
2574.21993,171.614662,-3.199913,-0.006366,-0.002579,0.1052
2574.40993,171.6273287,-3.199987,-0.007392,-0.001527,0.1223
2574.60013,171.6400087,-3.200047,-0.005972,-0.000304,0.0945
2574.79003,171.6526687,-3.200079,-0.003234,0.000641,0.0447
2574.98003,171.6653353,-3.200081,-0.000264,0.001088,-0.0042
2575.16993,171.6779953,-3.20006,0.002185,0.001046,-0.0367
2575.36013,171.6906753,-3.200022,0.003744,0.000679,-0.0474
2575.55003,171.7033353,-3.199979,0.004292,0.000205,-0.0394
2575.74003,171.716002,-3.199941,0.003807,-0.000189,-0.0212
2575.92993,171.728662,-3.199918,0.002294,-0.000401,-0.0017
2576.12013,171.741342,-3.19992,-0.000147,-0.000418,0.0123
2576.30003,171.7533353,-3.199951,-0.003152,-0.000295,0.0181
2576.49003,171.766002,-3.200011,-0.005969,-0.000114,0.0162
2576.67993,171.778662,-3.200086,-0.007492,0.000048,0.0097
2576.87013,171.791342,-3.200151,-0.006561,0.000145,0.002
2577.06003,171.804002,-3.200176,-0.002489,0.000165,-0.0039
2577.25003,171.8166687,-3.200133,0.004347,0.000126,-0.0068
2577.43993,171.8293287,-3.200012,0.012141,0.000058,-0.0066
2577.62013,171.841342,-3.199833,0.017802,-0.000008,-0.0043
2577.81003,171.854002,-3.199655,0.017804,-0.000051,-0.0013
2578.00003,171.8666687,-3.199559,0.009636,-0.000064,0.0011
2578.18993,171.8793287,-3.199625,-0.006556,-0.000053,0.0025
2578.37013,171.891342,-3.199893,-0.026826,-0.000028,0.0027
2578.56003,171.904002,-3.200328,-0.043558,-0.000001,0.0018
2578.75003,171.9166687,-3.200802,-0.047383,0.000017,0.0008
2578.93993,171.9293287,-3.20111,-0.030777,0.000025,-0.0003
2579.13013,171.9420087,-3.201034,0.007582,0.000022,-0.0009
2579.31003,171.954002,-3.20044,0.059403,0.000013,-0.0011
2579.50003,171.9666687,-3.199377,0.106317,0.000002,-0.0008
2579.68993,171.9793287,-3.198138,0.123915,-0.000006,-0.0003
2579.87013,171.991342,-3.197234,0.090414,-0.000009,0
2580.06003,172.004002,-3.197253,-0.001968,-0.000009,0.0003
2580.25003,172.0166687,-3.198622,-0.136879,-0.000006,0.0004
2580.43993,172.0293287,-3.201322,-0.270013,-0.000002,0.0004
2580.62013,172.041342,-3.204681,-0.335825,0.000002,0.0001
2580.81003,172.054002,-3.207339,-0.26588,0.000003,0.0001
2581.00003,172.0666687,-3.20749,-0.015067,0.000004,-0.0002
2581.17993,172.078662,-3.203358,0.413172,0.000002,-0.0001
2581.37013,172.091342,-3.193818,0.954078,0.000001,-0.0001
